FEATURE_ID	FEATURE_NAME	CHR	START	END	Islet	Muscle	Adipose	Liver
ENSG00000101200	AVP	chr20	3063202	3065370	0.120701393872466	0	0.794694607938431	0.084603998189103
ENSG00000174953	DHX36	chr3	153990335	154042286	0.330126510918592	0.306267212161904	0.295284339291905	0.0683219376275986
ENSG00000197261	C6orf141	chr6	49518113	49529620	0.530489694896304	0.0222514149111324	0.419555735238041	0.0277031549545227
ENSG00000149201	CCDC81	chr11	86085778	86134151	0.202954593809767	0.136548857375256	0.545214576745107	0.115281972069871
ENSG00000257093	KIAA1147	chr7	141356611	141401953	0.268164883261905	0.100200836484525	0.417424946621001	0.214209333632569
ENSG00000160323	ADAMTS13	chr9	136279478	136324508	0.113327951576007	0.0811696519441938	0.11061441704987	0.694887979429929
ENSG00000113739	STC2	chr5	172741716	172756506	0.542878553575877	0.0955919358776815	0.354183219076304	0.00734629147013765
ENSG00000006534	ALDH3B1	chr11	67776048	67796743	0.193131650953632	0.0460514691438933	0.669286450433184	0.0915304294692905
ENSG00000151150	ANK3	chr10	61786056	62493248	0.199586663704876	0.599215191055874	0.108113668828552	0.0930844764106982
ENSG00000177200	CHD9	chr16	53088945	53363062	0.341869009818921	0.15786901233087	0.419809837697957	0.0804521401522515
ENSG00000102468	HTR2A	chr13	47405685	47471169	0.171099988826318	0.106954739360312	0.613194129252605	0.108751142560765
ENSG00000180953	ST20	chr15	80191182	80207598	0.283526363257814	0.060586935617269	0.292868823862393	0.363017877262524
ENSG00000166949	SMAD3	chr15	67356101	67487533	0.396936841044864	0.190038796035992	0.344147156693911	0.0688772062252329
ENSG00000112079	STK38	chr6	36461669	36515247	0.0836564176609237	0.13120717554758	0.612003635910365	0.173132770881131
ENSG00000188763	FZD9	chr7	72848109	72850450	0.210561367652704	0.632081025698687	0.145826101148441	0.0115315055001677
ENSG00000147206	NXF3	chrX	102330738	102348157	0.0741318099788494	0.0212993746586364	0.56153401579988	0.343034799562634
ENSG00000164742	ADCY1	chr7	45613739	45762715	0.188092507449554	0.0764572229910407	0.139057150520938	0.596393119038468
ENSG00000235249	OR4F29	chr1	367640	368634	0	0.367004935928726	0.328826857328153	0.304168206743122
ENSG00000151881	C5orf28	chr5	43444354	43483995	0.352398166114977	0.105612210927922	0.429343749593707	0.112645873363394
ENSG00000143036	SLC44A3	chr1	95285898	95360802	0.80485354731135	0.00492321361417617	0.0966142932282604	0.093608945846213
ENSG00000121988	ZRANB3	chr2	135894486	136288806	0.280803303662875	0.253207461366065	0.313994437338084	0.151994797632977
ENSG00000011451	WIZ	chr19	15532319	15560762	0.246214535610634	0.171793929024622	0.454846820354507	0.127144715010237
ENSG00000010539	ZNF200	chr16	3272325	3286221	0.379855438257564	0.0960431854592098	0.388049544803166	0.136051831480061
ENSG00000232671	RP11-126K1.2	chr1	151252500	151254093	0.799556133697243	0.0355776373445992	0.0779203937224793	0.0869458352356782
ENSG00000068078	FGFR3	chr4	1795034	1810599	0.465863388252431	0.00711335797112544	0.0322331482206463	0.494790105555797
ENSG00000090621	PABPC4	chr1	40026488	40042462	0.255861966226116	0.461349654796389	0.218805008612469	0.0639833703650255
ENSG00000182199	SHMT2	chr12	57623110	57628685	0.157971616257181	0.110221868094002	0.170555130395716	0.561251385253101
ENSG00000133687	TMTC1	chr12	29653773	29937692	0.0326666324161261	0.237639199834059	0.711387827735372	0.0183063400144429
ENSG00000109047	RCVRN	chr17	9799637	9808938	0.254757988299167	0.0391908652462677	0.655459134646529	0.0505920118080363
ENSG00000099381	SETD1A	chr16	30968615	30996437	0.336117746201217	0.188297747463145	0.354907928226397	0.120676578109242
ENSG00000171840	NINJ2	chr12	673462	772945	0.0270637159226433	0.239683893822994	0.575416153942942	0.157836236311421
ENSG00000113719	ERGIC1	chr5	172261278	172379688	0.234221872120145	0.134694949803224	0.3266246752018	0.304458502874831
ENSG00000117724	CENPF	chr1	214776538	214837931	0.173493122465041	0.109797974546512	0.602000535548976	0.11470836743947
ENSG00000150667	FSIP1	chr15	39892232	40068732	0.571783803976016	0.103825827909477	0.269052031053343	0.0553383370611637
ENSG00000112511	PHF1	chr6	33378176	33384218	0.423029371790266	0.146371019240562	0.349435611555292	0.0811639974138796
ENSG00000175470	PPP2R2D	chr10	133747955	133773331	0.323051400876477	0.208796900991303	0.341263602832691	0.12688809529953
ENSG00000144713	RPL32	chr3	12876303	12883087	0.228799052169918	0.219482379840115	0.463285034204477	0.0884335337854899
ENSG00000172534	HCFC1	chrX	153213004	153237258	0.299504821123024	0.231622139518305	0.337876207802165	0.130996831556506
ENSG00000090339	ICAM1	chr19	10381511	10396476	0.803386855272291	0.0160161049284802	0.137898207465729	0.0426988323335006
ENSG00000182132	KCNIP1	chr5	169780491	170163636	0.88747274226537	0.00851059493928148	0.0975577585431546	0.00645890425219379
ENSG00000110799	VWF	chr12	6058040	6233936	0.0290100422211291	0.0903253093545048	0.877277005667493	0.00338764275687249
ENSG00000136824	SMC2	chr9	106856541	106903698	0.13603388418487	0.137513610592678	0.627216013681087	0.0992364915413652
ENSG00000130816	DNMT1	chr19	10244022	10341962	0.250170207003246	0.107203161590214	0.527446159760944	0.115180471645596
ENSG00000165502	RPL36AL	chr14	50085237	50087403	0.403600014480565	0.15673761712916	0.311901470430096	0.127760897960179
ENSG00000178761	FAM219B	chr15	75192328	75199462	0.227037226421035	0.165028123331566	0.531503835146431	0.076430815100968
ENSG00000197579	TOPORS	chr9	32540542	32550966	0.447027526973862	0.111445891760559	0.307891270439425	0.133635310826154
ENSG00000137757	CASP5	chr11	104864962	104893895	0.20787303692928	0	0.470769313243823	0.321357649826897
ENSG00000130733	YIPF2	chr19	11033454	11039357	0.444585823441505	0.121477916375608	0.27671250256679	0.157223757616097
ENSG00000140403	DNAJA4	chr15	78556499	78574538	0.641779286329995	0.256761071605472	0.093688219081838	0.0077714229826953
ENSG00000122862	SRGN	chr10	70847862	70864567	0.14960467467038	0.0703471883919874	0.705881150177562	0.0741669867600706
ENSG00000082258	CCNT2	chr2	135675805	135716912	0.315796065777326	0.121756455060909	0.398275516119229	0.164171963042535
ENSG00000186432	KPNA4	chr3	160212783	160283234	0.338422025656104	0.390020585381132	0.216284065050285	0.0552733239124796
ENSG00000131044	TTLL9	chr20	30458551	30532757	0.500177215802516	0.0628821277491634	0.373755302590082	0.0631853538582386
ENSG00000206432	TMEM200C	chr18	5882071	5895954	0.530286006553201	0.0124900702744223	0.0805649350711378	0.376658988101239
ENSG00000163751	CPA3	chr3	148583043	148614983	0.035817006942466	0.0259101969904573	0.90605013172866	0.0322226643384163
ENSG00000171695	C20orf201	chr20	62714733	62715712	0.72489688130396	0	0.27510311869604	0
ENSG00000180530	NRIP1	chr21	16333556	16437321	0.523749083043529	0.168050528792354	0.250567274291945	0.0576331138721726
ENSG00000062524	LTK	chr15	41795836	41806085	0.103586386440094	0.102635826911961	0.205869521681276	0.587908264966669
ENSG00000169783	LINGO1	chr15	77905369	78113242	0.246416165525697	0.0475945199909979	0.658062633749851	0.047926680733454
ENSG00000112149	CD83	chr6	14117872	14137149	0.727047047892359	0.0217933218884158	0.216562392586967	0.0345972376322592
ENSG00000118702	GHRH	chr20	35879489	35890238	1	0	0	0
ENSG00000267368	UPK3BL	chr7	102277472	102283238	0	0.189795081817146	0.590844039662373	0.219360878520481
ENSG00000185634	SHC4	chr15	49115932	49255641	0.827543042655932	0.0492969014087532	0.108644268292299	0.0145157876430157
ENSG00000184385	C21orf128	chr21	43522244	43528644	0	0	0	1
ENSG00000204566	C10orf115	chr10	23492745	23528745	1	0	0	0
ENSG00000171497	PPID	chr4	159630776	159644548	0.240573331039107	0.321345181129677	0.225581031944968	0.212500455886248
ENSG00000214194	LINC00998	chr7	112756773	112758668	0.262236038655192	0.356530770330739	0.285310176809643	0.0959230142044263
ENSG00000228032	C14orf144	chr14	104710541	104712473	0.582213383247035	0	0.265338670262042	0.152447946490923
ENSG00000189050	RNFT1	chr17	58029601	58042122	0.228318963864416	0.15948342810747	0.397504083096424	0.21469352493169
ENSG00000129691	ASH2L	chr8	37962760	37997483	0.228082376823519	0.250000310087878	0.41474438144946	0.107172931639144
ENSG00000117477	CCDC181	chr1	169364108	169429907	0.966109069811937	0.00792775942523598	0.0184808134086395	0.00748235735418751
ENSG00000198846	TOX	chr8	59717977	60031598	0.878398039483153	0.00555674781018432	0.0916540796324348	0.0243911330742277
ENSG00000145912	NHP2	chr5	177577567	177580968	0.317024955184984	0.196208573391466	0.362542807770866	0.124223663652685
ENSG00000147799	ARHGAP39	chr8	145754563	145911194	0.595112374462554	0.0411668517403311	0.279843495683245	0.0838772781138703
ENSG00000139515	PDX1	chr13	28494157	28500368	0.993270433804192	0	0	0.00672956619580768
ENSG00000184436	THAP7	chr22	21354061	21356174	0.33833610319366	0.195143610845185	0.295385533755963	0.171134752205192
ENSG00000217455	AC091801.1	chr7	3179868	3214287	0	0	1	0
ENSG00000125814	NAPB	chr20	23355159	23402125	0.419424379116397	0.112503613173333	0.351787620012563	0.116284387697707
ENSG00000163961	RNF168	chr3	196195654	196230639	0.359578076310267	0.125698629722671	0.400711329267463	0.114011964699599
ENSG00000183128	CALHM3	chr10	105232561	105238997	0.737026611069226	0	0.262973388930774	0
ENSG00000183250	C21orf67	chr21	46352729	46359828	0.31619419049575	0.105572544604836	0.284248983148308	0.293984281751106
ENSG00000125826	RBCK1	chr20	388142	411610	0.256585100803353	0.126817788678424	0.335495555066958	0.281101555451265
ENSG00000173068	BNC2	chr9	16409501	16870841	0.0573205702768716	0.188768080375136	0.742830209902269	0.0110811394457237
ENSG00000145708	CRHBP	chr5	76248538	76276983	0.0401683520961916	0.00833195124707661	0.233384524414662	0.71811517224207
ENSG00000137814	HAUS2	chr15	42841008	42861759	0.476362166625165	0.111125085983094	0.344557091326161	0.06795565606558
ENSG00000083817	ZNF416	chr19	58082934	58089466	0.379147256235486	0.155329465220964	0.410025445871438	0.0554978326721112
ENSG00000104953	TLE6	chr19	2977444	2995177	0.350116530835018	0.0401182915129637	0.307366449127222	0.302398728524797
ENSG00000241370	RPP21	chr6	30312908	30314661	0.102162355512957	0.266012966271684	0.444486440148575	0.187338238066783
ENSG00000130762	ARHGEF16	chr1	3370990	3397677	0.582205054896544	0.0272587674239977	0.190222006147446	0.200314171532012
ENSG00000103196	CRISPLD2	chr16	84853590	84954374	0.207185901553219	0.0750020365970947	0.681965240657934	0.0358468211917529
ENSG00000177994	C2orf73	chr2	54557171	54610879	0.783429074958528	0	0.216570925041472	0
ENSG00000180346	TIGD2	chr4	90033968	90036050	0.187271232336573	0.0591286779877694	0.211548055932774	0.542052033742884
ENSG00000131378	RFTN1	chr3	16355081	16555533	0.0628363536608153	0.0909072884405615	0.749126841354833	0.0971295165437903
ENSG00000156642	NPTN	chr15	73852356	73926475	0.438145619988936	0.0951356355781849	0.371319869287932	0.0953988751449471
ENSG00000211450	C11orf31	chr11	57508825	57510510	0.215351547832379	0.182676275897347	0.35216458748396	0.249807588786314
ENSG00000185666	SYN3	chr22	32908539	33454358	0.174963058171929	0.0486883421603422	0.742988771071788	0.0333598285959408
ENSG00000170264	FAM161A	chr2	62051989	62081278	0.389796501285956	0.179285451299049	0.34858801262341	0.0823300347915843
ENSG00000105519	CAPS	chr19	5911780	5915888	0.311826883906475	0.0591941883981529	0.4246238323836	0.204355095311772
ENSG00000162896	PIGR	chr1	207101863	207119811	0.800922387019839	0.00122842100821368	0.0024534957636691	0.195395696208278
ENSG00000249693	THEGL	chr4	57396775	57469673	0.865925527727017	0	0.134074472272983	0
ENSG00000179950	PUF60	chr8	144898514	144912029	0.282376893541025	0.200344446062327	0.32498143610489	0.192297224291758
ENSG00000125531	C20orf195	chr20	62184373	62188061	0.778410331871038	0.0192295001412116	0.186916362467857	0.0154438055198927
ENSG00000132952	USPL1	chr13	31191830	31233686	0.251605497328982	0.126758260753271	0.455562011978793	0.166074229938953
ENSG00000124449	IRGC	chr19	44220162	44224173	0.687708126718821	0	0.245225172646046	0.0670667006351327
ENSG00000183615	FAM167B	chr1	32712834	32714457	0.383631810989181	0.0574891918658075	0.37967494177801	0.179204055367001
ENSG00000186472	PCLO	chr7	82383329	82792246	0.901240914172506	0.00589683538999354	0.0832820299493045	0.00958022048819623
ENSG00000084731	KIF3C	chr2	26149471	26205618	0.684015545350766	0.0453573182589763	0.256718613145779	0.0139085232444786
ENSG00000052723	SIKE1	chr1	115312100	115323306	0.245758596404896	0.15922652672167	0.403173699270845	0.191841177602588
ENSG00000205106	CTD-2210P24.4	chr11	45792983	45793909	0.0753603637212048	0.428598363134374	0.199569341994314	0.296471931150107
ENSG00000065665	SEC61A2	chr10	12171636	12211720	0.295343107918074	0.164166523581643	0.288619250822642	0.251871117677641
ENSG00000166596	WDR16	chr17	9479944	9546776	0.735425938710506	0.0368778238371462	0.117851078779085	0.109845158673263
ENSG00000183569	SERHL2	chr22	42949623	42968535	0.482214858278359	0.0671440226549428	0.358079856666771	0.0925612623999272
ENSG00000257103	LSM14A	chr19	34663409	34720420	0.365541475899719	0.197214671875809	0.340927850620625	0.0963160016038471
ENSG00000089116	LHX5	chr12	113899839	113910085	1	0	0	0
ENSG00000107771	CCSER2	chr10	86088342	86278273	0.308325108049332	0.352411453352385	0.28258458677361	0.0566788518246722
ENSG00000130561	SAG	chr2	234216462	234255701	0.884670555902667	0.115329444097333	0	0
ENSG00000265817	FSBP	chr8	95448723	95449180	0.430231832591096	0.175219593974428	0.244095954154556	0.15045261927992
ENSG00000137463	MGARP	chr4	140187317	140201492	0.498422777723321	0.217197701112641	0.214219422456909	0.0701600987071286
ENSG00000136040	PLXNC1	chr12	94542499	94701451	0.39113899521997	0.0742415160663177	0.463685888254707	0.0709336004590047
ENSG00000196326	AKR1CL1	chr10	5196335	5244449	0	0	0.0442148936794032	0.955785106320597
ENSG00000182327	GLTPD2	chr17	4692254	4693685	0.119744801943061	0.00771364448016048	0.0179315609110983	0.85460999266568
ENSG00000120708	TGFBI	chr5	135364584	135399507	0.0684958490612489	0.0612622159050812	0.719465391088793	0.150776543944877
ENSG00000105464	GRIN2D	chr19	48898132	48948188	0.39605815121539	0.0227838046849828	0.527111708344486	0.0540463357551413
ENSG00000163466	ARPC2	chr2	219081817	219119079	0.304435250019139	0.195931741408512	0.430042743929238	0.0695902646431112
ENSG00000138606	SHF	chr15	45459412	45493373	0.220146096971438	0.0485738818951381	0.258502854953128	0.472777166180295
ENSG00000068137	PLEKHH3	chr17	40819932	40829048	0.238519693295706	0.231167730042065	0.40754630515396	0.122766271508269
ENSG00000124215	CDH26	chr20	58533471	58609066	0.280666125877442	0.141211543959745	0.512698849388772	0.0654234807740403
ENSG00000156011	PSD3	chr8	18384811	18942240	0.484181041318548	0.0232765552697269	0.197728907058909	0.294813496352816
ENSG00000087111	PIGS	chr17	26880401	26898890	0.279942515187081	0.229970260713018	0.424419068744134	0.0656681553557676
ENSG00000142484	TM4SF5	chr17	4675187	4686506	0.0181685399604696	0	0	0.98183146003953
ENSG00000154548	SRSF12	chr6	89805678	89827800	0.860382718093625	0.0292864578804906	0.07474544595433	0.0355853780715546
ENSG00000059122	FLYWCH1	chr16	2961938	3001209	0.201062549729001	0.247467474706644	0.46145164379176	0.0900183317725945
ENSG00000143502	SUSD4	chr1	223394161	223537544	0.917517873801257	0.0294718402394148	0.00931380063198867	0.0436964853273399
ENSG00000243452	NBPF15	chr1	148555979	148596267	0.373690259266289	0.0528859320348887	0.372063246525833	0.20136056217299
ENSG00000164252	AGGF1	chr5	76325076	76361059	0.327568360451891	0.185382239046116	0.362027758799323	0.125021641702671
ENSG00000101333	PLCB4	chr20	9049410	9461889	0.445789611062379	0.0719263276553207	0.47785125210135	0.00443280918094985
ENSG00000011523	CEP68	chr2	65283500	65313988	0.181333161551482	0.282714094913212	0.508678183175363	0.0272745603599438
ENSG00000204179	PTPN20A	chr10	46549955	46641045	0.553093324479275	0.343761347450332	0.103145328070393	0
ENSG00000213639	PPP1CB	chr2	28974506	29025806	0.326905738289907	0.368038483409497	0.253342617541391	0.0517131607592054
ENSG00000165474	GJB2	chr13	20761609	20767037	0.186076791942473	0.00737215207774961	0.0355598922728118	0.770991163706966
ENSG00000184613	NELL2	chr12	44902058	45315631	0.413324588251349	0.042860045755127	0.482600828305914	0.0612145376876102
ENSG00000124226	RNF114	chr20	48552948	48570429	0.399962143775934	0.224139609029256	0.247500338013124	0.128397909181686
ENSG00000165672	PRDX3	chr10	120927215	120938345	0.0940112880650251	0.341014964217489	0.258747485693085	0.306226262024401
ENSG00000008853	RHOBTB2	chr8	22844930	22877645	0.261284340651699	0.313016706475527	0.375931089683125	0.0497678631896488
ENSG00000197943	PLCG2	chr16	81812863	81991899	0.132489056541398	0.0350554612644974	0.619595213836938	0.212860268357167
ENSG00000243667	WDR92	chr2	68350068	68384692	0.0673319935775322	0.271646596194274	0.497542826294163	0.163478583934031
ENSG00000186166	CCDC84	chr11	118868852	118886421	0.508960222470748	0.0895440077756142	0.278572351082649	0.12292341867099
ENSG00000204624	PTCHD2	chr1	11539223	11597641	0.963674875753038	0.00995066176989799	0.0225120026827231	0.00386245979434058
ENSG00000182162	P2RY8	chrX	1581465	1656000	0.238884703030528	0.118154220867298	0.556460829083768	0.0865002470184066
ENSG00000166840	GLYATL1	chr11	58672871	58724516	0.00164244895311095	0	0.000480670983366255	0.997876880063523
ENSG00000183908	LRRC55	chr11	56949221	56959191	0.408513550727943	0.0543584521617089	0.173951578181911	0.363176418928437
ENSG00000188921	PTPLAD2	chr9	20995306	21031635	0.152984077279543	0.0486195661318683	0.731270834441685	0.0671255221469045
ENSG00000121897	LIAS	chr4	39460620	39479273	0.149870190806197	0.329629886256057	0.33034906454505	0.190150858392696
ENSG00000220008	LINGO3	chr19	2289774	2308156	0.267913186343197	0.0562948048742981	0.560019314443571	0.115772694338934
